Year,Age,mx,qx,lx,Lx,Tx,ex,Country,Sex
2005,80,0.11204892,0.43764928,38337,149738,303830,7.9253383,Ecuador,M
2005,85,0.13990699,1,21559,154093,154093,7.1476059,Ecuador,M
1945,0,0.33404404,0.27295429,100000,81713,2946674,29.466736,Nicaragua,M
1945,1,0.048636299,0.1723486,72705,257638,2864962,39.405521,Nicaragua,M
1945,5,0.008481124,0.041439135,60175,294013,2607325,43.329716,Nicaragua,M
1945,10,0.008713025,0.042672783,57681,282496,2313312,40.105618,Nicaragua,M
1945,15,0.009930409,0.048496235,55220,269669,2030817,36.777428,Nicaragua,M
1945,20,0.011536072,0.056126412,52542,255629,1761148,33.519382,Nicaragua,M
1945,25,0.013649282,0.066081688,49593,240096,1505520,30.357969,Nicaragua,M
1945,30,0.016121335,0.077604078,46316,222950,1265424,27.322052,Nicaragua,M
1945,35,0.018706096,0.089511879,42721,204427,1042475,24.401997,Nicaragua,M
1945,40,0.021805633,0.10360609,38897,184813,838048,21.545393,Nicaragua,M
1945,45,0.026017448,0.12244175,34867,164089,653236,18.735121,Nicaragua,M
1945,50,0.032402292,0.15032162,30598,141950,489147,15.986382,Nicaragua,M
1945,55,0.042418577,0.19249591,25999,117981,347197,13.354646,Nicaragua,M
1945,60,0.058393057,0.25607771,20994,92066,229217,10.918379,Nicaragua,M
1945,65,0.08130227,0.34014115,15618,65339,137151,8.781785,Nicaragua,M
1945,70,0.11179469,0.44072399,10306,40627,71812,6.9683447,Nicaragua,M
1945,75,0.15586664,0.56080586,5764,20738,31186,5.4107137,Nicaragua,M
1945,80,0.20902942,0.68643457,2532,8313,10448,4.1273961,Nicaragua,M
1945,85,0.37175089,1,794,2136,2136,2.6899734,Nicaragua,M
1956,0,0.18476102,0.16440886,100000,88985,4254059,42.540585,Nicaragua,M
1956,1,0.02180858,0.082471654,83560,315989,4165074,49.845837,Nicaragua,M
1956,5,0.004120646,0.020372376,76668,379045,3849086,50.204685,Nicaragua,M
1956,10,0.004713238,0.023302596,75106,371330,3470042,46.201954,Nicaragua,M
1956,15,0.005966224,0.029409999,73356,361602,3098713,42.242233,Nicaragua,M
1956,20,0.007484691,0.036763068,71199,349711,2737111,38.443439,Nicaragua,M
1956,25,0.009340023,0.045676231,68581,335387,2387401,34.811443,Nicaragua,M
1956,30,0.011261757,0.054826908,65449,318630,2052015,31.353161,Nicaragua,M
1956,35,0.013021627,0.063135043,61861,299928,1733385,28.021053,Nicaragua,M
1956,40,0.01523638,0.073494405,57955,279551,1433458,24.734171,Nicaragua,M
1956,45,0.018632868,0.089176469,53696,256984,1153908,21.489948,Nicaragua,M
1956,50,0.02407453,0.11379756,48907,231178,896924,18.339417,Nicaragua,M
1956,55,0.032797225,0.15202011,43342,200894,665746,15.36052,Nicaragua,M
1956,60,0.045554489,0.20532419,36753,165653,464853,12.64814,Nicaragua,M
1956,65,0.062682711,0.27242965,29207,126936,299200,10.244327,Nicaragua,M
1956,70,0.086658761,0.35869256,21250,87956,172265,8.1066494,Nicaragua,M
1956,75,0.12316398,0.47084275,13628,52097,84309,6.1865978,Nicaragua,M
1956,80,0.17496538,0.60861188,7212,25084,32212,4.4669232,Nicaragua,M
1956,85,0.39596024,1,2823,7128,7128,2.525506,Nicaragua,M
1967,0,0.13870783,0.12691325,100000,91497,4901831,49.018307,Nicaragua,M
1967,1,0.016185697,0.06208197,87309,334882,4810334,55.095715,Nicaragua,M
1967,5,0.001967375,0.009783943,81889,407239,4475453,54.653076,Nicaragua,M
1967,10,0.002675725,0.013293261,81088,402849,4068214,50.170853,Nicaragua,M
1967,15,0.003895478,0.019296978,80010,396341,3665365,45.811745,Nicaragua,M
1967,20,0.005345313,0.02638804,78466,387358,3269024,41.662006,Nicaragua,M
1967,25,0.006971326,0.034283035,76395,375689,2881667,37.720715,Nicaragua,M
1967,30,0.008540773,0.041846108,73776,361470,2505978,33.967503,Nicaragua,M
1967,35,0.009944572,0.04856379,70689,345204,2144509,30.337437,Nicaragua,M
1967,40,0.011782234,0.057291128,67256,327031,1799305,26.753229,Nicaragua,M
1967,45,0.01484564,0.071674474,63403,306106,1472275,23.221088,Nicaragua,M
1967,50,0.020105932,0.095901981,58859,280744,1166169,19.81321,Nicaragua,M
1967,55,0.02871043,0.13429832,53214,248917,885425,16.639097,Nicaragua,M
1967,60,0.040804055,0.18582271,46068,209791,636509,13.817015,Nicaragua,M
1967,65,0.055413052,0.24454315,37507,165521,426719,11.377115,Nicaragua,M
1967,70,0.074134745,0.31468406,28335,120275,261198,9.2182884,Nicaragua,M
1967,75,0.10219052,0.40697911,19419,77335,140924,7.2572813,Nicaragua,M
1967,80,0.1403335,0.5194329,11516,42624,63590,5.5221143,Nicaragua,M
1967,85,0.26394686,1,5534,20967,20967,3.7886415,Nicaragua,M
1983,0,0.080240585,0.075759217,100000,94416,5775119,57.751183,Nicaragua,M
1983,1,0.006549742,0.025764391,92425,363564,5680704,61.463455,Nicaragua,M
1983,5,0.000787555,0.003929264,90043,449242,5317140,59.051224,Nicaragua,M
1983,10,0.001876073,0.009338319,89690,446436,4867899,54.275291,Nicaragua,M
1983,15,0.003180482,0.015781945,88852,440892,4421464,49.762402,Nicaragua,M
1983,20,0.004475096,0.022137715,87450,432600,3980572,45.51865,Nicaragua,M
1983,25,0.005741729,0.028318411,85514,421755,3547972,41.490284,Nicaragua,M
1983,30,0.006588989,0.032432076,83092,408991,3126217,37.623688,Nicaragua,M
1983,35,0.007268715,0.035720434,80397,395092,2717226,33.797653,Nicaragua,M
1983,40,0.008504245,0.041670717,77526,379873,2322134,29.953329,Nicaragua,M
1983,45,0.01075612,0.052427206,74295,362125,1942262,26.142725,Nicaragua,M
1983,50,0.014462983,0.069888987,70400,340190,1580138,22.445295,Nicaragua,M
1983,55,0.020264946,0.096625276,65480,312212,1239949,18.93648,Nicaragua,M
1983,60,0.028880743,0.13504335,59153,276591,927737,15.683836,Nicaragua,M
1983,65,0.041103773,0.18706506,51165,232851,651146,12.72658,Nicaragua,M
1983,70,0.059667859,0.26096794,41594,181916,418296,10.056814,Nicaragua,M
1983,75,0.090711072,0.36971277,30739,125283,236380,7.6899743,Nicaragua,M
1983,80,0.13999544,0.51850599,19375,71757,111098,5.7343001,Nicaragua,M
1983,85,0.23712319,1,9329,39341,39341,4.2172174,Nicaragua,M
2000,0,0.037654083,0.036486167,100000,96899,6498171,64.981712,Nicaragua,M
2000,1,0.002151469,0.008560623,96352,383379,6401273,66.436752,Nicaragua,M
2000,5,0.000539222,0.002692116,95527,476926,6017894,62.997074,Nicaragua,M
2000,10,0.001030453,0.005139554,95270,475172,5540969,58.161057,Nicaragua,M
2000,15,0.001636637,0.008151168,94780,472045,5065797,53.44809,Nicaragua,M
2000,20,0.002349473,0.011681496,94008,467401,4593752,48.865967,Nicaragua,M
2000,25,0.003221263,0.015982753,92910,460982,4126352,44.412811,Nicaragua,M
2000,30,0.004162642,0.020607334,91425,452599,3665371,40.091949,Nicaragua,M
2000,35,0.005243088,0.025889661,89541,442137,3212772,35.880814,Nicaragua,M
2000,40,0.00672518,0.033091784,87222,429183,2770635,31.765345,Nicaragua,M
2000,45,0.008866391,0.043408256,84336,412892,2341452,27.763508,Nicaragua,M
2000,50,0.012051288,0.058562629,80675,392035,1928561,23.905378,Nicaragua,M
2000,55,0.016888797,0.08115454,75951,364959,1536526,20.230692,Nicaragua,M
2000,60,0.024167284,0.11421196,69787,329804,1171568,16.787874,Nicaragua,M
2000,65,0.034971148,0.16131634,61817,285148,841764,13.617234,Nicaragua,M
2000,70,0.052754775,0.23413029,51845,230089,556617,10.736341,Nicaragua,M
2000,75,0.083707817,0.346109,39706,164173,326528,8.2236624,Nicaragua,M
2000,80,0.13560458,0.50636077,25964,96950,162355,6.2532353,Nicaragua,M
2000,85,0.19595565,1,12817,65406,65406,5.1031957,Nicaragua,M
2007,0,0.02590671,0.025327856,100000,97766,6598946,65.989456,Nicaragua,M
2007,1,0.001479256,0.00589589,97468,388477,6501181,66.701202,Nicaragua,M
2007,5,0.000381553,0.001905766,96893,483955,6112704,63.087444,Nicaragua,M
2007,10,0.000814697,0.004065537,96708,482596,5628749,58.203606,Nicaragua,M
2007,15,0.001411608,0.00703421,96315,479948,5146153,53.430588,Nicaragua,M
2007,20,0.002142239,0.010656407,95638,475741,4666206,48.790672,Nicaragua,M
2007,25,0.003026484,0.015023298,94619,469679,4190465,44.288204,Nicaragua,M
2007,30,0.003972387,0.019674363,93197,461583,3720787,39.924049,Nicaragua,M
2007,35,0.005039431,0.024896044,91364,451357,3259204,35.673115,Nicaragua,M
2007,40,0.006511224,0.032055195,89089,438589,2807848,31.517525,Nicaragua,M
2007,45,0.008738467,0.042794827,86233,422307,2369260,27.47518,Nicaragua,M
2007,50,0.012117662,0.058876052,82543,401049,1946953,23.587303,Nicaragua,M
2007,55,0.017005429,0.081693009,77683,373183,1545904,19.900253,Nicaragua,M
2007,60,0.024286786,0.11474561,71337,337038,1172722,16.439291,Nicaragua,M
2007,65,0.03535464,0.16294697,63151,291059,835685,13.233125,Nicaragua,M
2007,70,0.053690437,0.23780884,52861,234134,544627,10.303048,Nicaragua,M
2007,75,0.086028218,0.35400504,40290,165793,310493,7.7064514,Nicaragua,M
2007,80,0.14288804,0.52639967,26028,95884,144700,5.5595856,Nicaragua,M
2007,85,0.25250813,1,12327,48817,48817,3.9602685,Nicaragua,M
1938,0,0.26075432,0.22197422,100000,85128,3453810,34.538094,Venezuela,M
1938,1,0.039406322,0.14273155,77803,281805,3368682,43.297817,Venezuela,M
1938,5,0.005605907,0.027603986,66698,328426,3086878,46.281616,Venezuela,M
1938,10,0.006105985,0.030088989,64857,319600,2758452,42.531567,Venezuela,M
1938,15,0.007588135,0.037262075,62906,308900,2438853,38.770344,Venezuela,M
1938,20,0.009497421,0.046428815,60562,296058,2129953,35.170288,Venezuela,M
1938,25,0.011890167,0.057801392,57750,280736,1833896,31.756117,Venezuela,M
1938,30,0.014499833,0.070061065,54412,262908,1553160,28.544767,Venezuela,M
1938,35,0.017066678,0.081975669,50600,243042,1290252,25.499432,Venezuela,M
1938,40,0.020122703,0.09597829,46452,221557,1047211,22.544254,Venezuela,M
1938,45,0.024628153,0.11626842,41994,198248,825654,19.661697,Venezuela,M
1938,50,0.031265348,0.14541525,37111,172602,627407,16.906425,Venezuela,M
1938,55,0.040642295,0.18515152,31715,144478,454806,14.340792,Venezuela,M
1938,60,0.053119842,0.2355673,25843,114601,310328,12.008558,Venezuela,M
1938,65,0.069584839,0.29813462,19755,84639,195727,9.9078951,Venezuela,M
1938,70,0.091252282,0.37428987,13866,56871,111089,8.012104,Venezuela,M
1938,75,0.1246556,0.47519022,8676,33072,54219,6.2495394,Venezuela,M
1938,80,0.17425348,0.60688698,4553,15858,21147,4.6445684,Venezuela,M
1938,85,0.33836955,1,1790,5290,5290,2.9553485,Venezuela,M
1945,0,0.1902727,0.16875887,100000,88694,4249199,42.491985,Venezuela,M
1945,1,0.025285335,0.094794333,83125,311632,4160506,50.051727,Venezuela,M
1945,5,0.004219403,0.020855024,75245,371907,3848875,51.151627,Venezuela,M
1945,10,0.004320972,0.02138311,73676,364595,3476968,47.193192,Venezuela,M
1945,15,0.005072672,0.02505829,72100,356163,3112373,43.167568,Venezuela,M
1945,20,0.006173668,0.030417645,70294,346334,2756210,39.210251,Venezuela,M
1945,25,0.007720488,0.03790018,68155,334576,2409876,35.358784,Venezuela,M
1945,30,0.009676882,0.047286212,65572,320418,2075301,31.649258,Venezuela,M
1945,35,0.011913147,0.057909995,62472,303674,1754883,28.091064,Venezuela,M
1945,40,0.014683649,0.070919007,58854,284251,1451210,24.657991,Venezuela,M
1945,45,0.01877727,0.089837767,54680,261609,1166959,21.341732,Venezuela,M
1945,50,0.024914263,0.11754292,49768,234798,905351,18.191639,Venezuela,M
1945,55,0.033779662,0.15623237,43918,203121,670553,15.268439,Venezuela,M
1945,60,0.046543732,0.20933491,37057,166664,467433,12.614132,Venezuela,M
1945,65,0.063940741,0.27716982,29300,127006,300769,10.265454,Venezuela,M
1945,70,0.086837538,0.3593049,21179,87629,173763,8.2047787,Venezuela,M
1945,75,0.12152761,0.46604478,13569,52035,86135,6.3479657,Venezuela,M
1945,80,0.17109762,0.59918869,7246,25373,34100,4.706533,Venezuela,M
1945,85,0.33276033,1,2904,8727,8727,3.0051661,Venezuela,M
1955,0,0.091412455,0.085854627,100000,93921,5561808,55.618069,Venezuela,M
1955,1,0.011147813,0.043332543,91415,355337,5467887,59.814194,Venezuela,M
1955,5,0.001978976,0.009841324,87454,434900,5112551,58.460342,Venezuela,M
1955,10,0.002107012,0.010482055,86593,430785,4677651,54.019024,Venezuela,M
1955,15,0.002487775,0.012365047,85685,425883,4246866,49.563709,Venezuela,M
1955,20,0.002996363,0.014874844,84626,420107,3820984,45.151688,Venezuela,M
1955,25,0.003774239,0.018701794,83367,413092,3400878,40.794197,Venezuela,M
1955,30,0.0048396,0.023920164,81808,404342,2987786,36.52211,Venezuela,M
1955,35,0.006228118,0.030681971,79851,393374,2583445,32.353416,Venezuela,M
1955,40,0.008323138,0.040800672,77401,379425,2190071,28.295206,Venezuela,M
1955,45,0.011653569,0.056682516,74243,361114,1810646,24.388182,Venezuela,M
1955,50,0.016693346,0.08025153,70035,336684,1449532,20.697401,Venezuela,M
1955,55,0.024128946,0.1140407,64415,304441,1112849,17.276468,Venezuela,M
1955,60,0.035229333,0.16241446,57069,263097,808408,14.165623,Venezuela,M
1955,65,0.05074846,0.22619285,47800,213050,545312,11.408289,Venezuela,M
1955,70,0.07301981,0.31065714,36988,157362,332263,8.9830542,Venezuela,M
1955,75,0.10858171,0.42699811,25498,100268,174901,6.859622,Venezuela,M
1955,80,0.16268414,0.5782432,14610,51930,74634,5.1083903,Venezuela,M
1955,85,0.27140111,1,6162,22704,22704,3.6845834,Venezuela,M
1966,0,0.058454644,0.055860676,100000,95563,6089817,60.898163,Venezuela,M
1966,1,0.005522097,0.021785786,94414,372483,5994254,63.489082,Venezuela,M
1966,5,0.001213972,0.006049662,92358,460249,5621772,60.86998,Venezuela,M
1966,10,0.001453786,0.007243657,91799,457396,5161523,56.226768,Venezuela,M
1966,15,0.001835644,0.009137963,91134,453669,4704128,51.618057,Venezuela,M
1966,20,0.002286437,0.011369793,90301,449039,4250460,47.070114,Venezuela,M
1966,25,0.002897015,0.014385059,89274,443288,3801421,42.581543,Venezuela,M
1966,30,0.003666916,0.018174632,87990,436111,3358133,38.165073,Venezuela,M
1966,35,0.00471459,0.023309207,86391,427120,2922023,33.823421,Venezuela,M
1966,40,0.006462255,0.031817798,84377,415441,2494903,29.568584,Venezuela,M
1966,45,0.009409813,0.046009995,81693,399440,2079462,25.454865,Venezuela,M
1966,50,0.014187181,0.068600126,77934,376837,1680023,21.557133,Venezuela,M
1966,55,0.021542417,0.10241695,72588,345095,1303186,17.953377,Venezuela,M
1966,60,0.032384727,0.15024601,65154,302272,958092,14.705243,Venezuela,M
1966,65,0.047453772,0.21300942,55365,248518,655820,11.845585,Venezuela,M
1966,70,0.069247976,0.29689702,43572,186809,407303,9.3480253,Venezuela,M
1966,75,0.10383933,0.41219223,30635,121606,220495,7.1974926,Venezuela,M
1966,80,0.15755625,0.56516719,18008,64595,98889,5.4915452,Venezuela,M
1966,85,0.228323,1,7831,34295,34295,4.3797603,Venezuela,M
1976,0,0.047691934,0.045890566,100000,96223,6216798,62.167973,Venezuela,M
1976,1,0.003386644,0.01343351,95411,378459,6120575,64.149605,Venezuela,M
1976,5,0.000800906,0.003995731,94130,469612,5742116,61.002468,Venezuela,M
1976,10,0.001277589,0.00636842,93754,467333,5272505,56.238171,Venezuela,M
1976,15,0.00184452,0.009181951,93157,463728,4805172,51.581951,Venezuela,M
1976,20,0.002410627,0.011983804,92301,458849,4341444,47.035866,Venezuela,M
1976,25,0.003058941,0.015183237,91195,452650,3882596,42.574837,Venezuela,M
1976,30,0.00375809,0.018622486,89810,445036,3429946,38.191143,Venezuela,M
1976,35,0.004667998,0.023081405,88138,435805,2984910,33.866516,Venezuela,M
1976,40,0.006250095,0.030788636,86104,424154,2549105,29.60524,Venezuela,M
1976,45,0.009037335,0.044227399,83453,408403,2124951,25.463108,Venezuela,M
1976,50,0.01365229,0.066095792,79762,386154,1716549,21.521074,Venezuela,M
1976,55,0.020857992,0.099318169,74490,354692,1330395,17.860188,Venezuela,M
1976,60,0.03179761,0.14771527,67092,311672,975704,14.542928,Venezuela,M
1976,65,0.047651209,0.21380472,57181,256563,664032,11.612838,Venezuela,M
1976,70,0.070910908,0.30298984,44956,192087,407469,9.0638666,Venezuela,M
1976,75,0.10777269,0.42449185,31335,123419,215383,6.8737054,Venezuela,M
1976,80,0.16435127,0.58244318,18034,63908,91965,5.0997286,Venezuela,M
1976,85,0.26838094,1,7530,28057,28057,3.726047,Venezuela,M
1985,0,0.033009749,0.032095715,100000,97232,6509019,65.090187,Venezuela,M
1985,1,0.001911517,0.007610519,96791,385362,6411788,66.244026,Venezuela,M
1985,5,0.000529668,0.00264449,96054,479571,6026426,62.740108,Venezuela,M
1985,10,0.000989108,0.004933829,95800,477865,5546856,57.900497,Venezuela,M
1985,15,0.001537997,0.007661704,95328,474883,5068991,53.174694,Venezuela,M
1985,20,0.002101424,0.010454396,94597,470611,4594109,48.565174,Venezuela,M
1985,25,0.002707387,0.013449544,93608,465018,4123498,44.050789,Venezuela,M
1985,30,0.003307933,0.016409392,92349,458108,3658481,39.615883,Venezuela,M
1985,35,0.004070346,0.020154843,90834,449774,3200374,35.233425,Venezuela,M
1985,40,0.005427311,0.026787633,89003,439292,2750600,30.904675,Venezuela,M
1985,45,0.007826587,0.038411424,86619,425108,2311309,26.68376,Venezuela,M
1985,50,0.011788967,0.057322968,83292,404999,1886201,22.645805,Venezuela,M
1985,55,0.018088527,0.08667966,78517,376251,1481203,18.864763,Venezuela,M
1985,60,0.027748954,0.13008165,71712,336168,1104952,15.408389,Venezuela,M
1985,65,0.041659348,0.18936369,62383,283563,768785,12.323668,Venezuela,M
1985,70,0.062706426,0.27251923,50570,219774,485222,9.5951052,Venezuela,M
1985,75,0.097496152,0.39194736,36789,147895,265449,7.215519,Venezuela,M
1985,80,0.15224892,0.55137789,22370,81012,117554,5.255116,Venezuela,M
1985,85,0.27462843,1,10036,36542,36542,3.6412838,Venezuela,M
1995,0,0.025945103,0.025364619,100000,97763,6680319,66.803185,Venezuela,M
1995,1,0.001181066,0.004710779,97464,388742,6582556,67.538643,Venezuela,M
1995,5,0.000383737,0.001916663,97005,484511,6193814,63.850849,Venezuela,M
1995,10,0.00097688,0.004872974,96819,482961,5709304,58.969143,Venezuela,M
1995,15,0.001664766,0.008290703,96347,479817,5226344,54.245174,Venezuela,M
1995,20,0.002367969,0.011772937,95548,475040,4746527,49.676929,Venezuela,M
1995,25,0.003072901,0.015252023,94424,468659,4271487,45.237766,Venezuela,M
1995,30,0.003628337,0.017985072,92983,460901,3802829,40.898151,Venezuela,M
1995,35,0.004210614,0.020842448,91311,451986,3341928,36.59956,Venezuela,M
1995,40,0.005257642,0.025960632,89408,441467,2889942,32.323277,Venezuela,M
1995,45,0.007185771,0.035319734,87087,428050,2448476,28.115479,Venezuela,M
1995,50,0.0104729,0.051080592,84011,409754,2020426,24.049675,Venezuela,M
1995,55,0.015801253,0.076119579,79720,384033,1610672,20.204315,Venezuela,M
1995,60,0.02396003,0.11328576,73652,348231,1226640,16.654757,Venezuela,M
1995,65,0.035844684,0.16502663,65308,300672,878410,13.450378,Venezuela,M
1995,70,0.05457896,0.24128853,54530,241072,577739,10.594879,Venezuela,M
1995,75,0.086307541,0.35495046,41373,170150,336667,8.1374426,Venezuela,M
1995,80,0.13848098,0.51433933,26688,99121,166517,6.2395501,Venezuela,M
1995,85,0.1923105,1,12961,67397,67397,5.1999245,Venezuela,M
2006,0,0.018306635,0.018008858,100000,98374,6767718,67.677177,Venezuela,M
2006,1,0.000861626,0.003439387,98200,391986,6669345,67.916542,Venezuela,M
2006,5,0.000218858,0.001093631,97862,489013,6277359,64.145424,Venezuela,M
2006,10,0.001067495,0.005323834,97755,487523,5788347,59.213188,Venezuela,M
2006,15,0.002085861,0.010377356,97234,483748,5300824,54.516201,Venezuela,M
2006,20,0.003090743,0.015339929,96225,477582,4817076,50.060604,Venezuela,M
2006,25,0.003966061,0.019643329,94749,469278,4339494,45.799988,Venezuela,M
2006,30,0.004371315,0.021629654,92888,459617,3870217,41.665581,Venezuela,M
2006,35,0.004627337,0.022882558,90879,449402,3410601,37.529236,Venezuela,M
2006,40,0.005348033,0.026401298,88799,438369,2961200,33.347225,Venezuela,M
2006,45,0.006895884,0.033918072,86455,425236,2522831,29.181005,Venezuela,M
2006,50,0.009569651,0.046773985,83523,408235,2097596,25.114235,Venezuela,M
2006,55,0.013919489,0.067347579,79616,385209,1689361,21.218988,Venezuela,M
2006,60,0.020717153,0.098679312,74254,353683,1304152,17.56348,Venezuela,M
2006,65,0.031037731,0.14442998,66927,311433,950470,14.201729,Venezuela,M
2006,70,0.048444774,0.21699448,57261,256481,639037,11.160233,Venezuela,M
2006,75,0.07970681,0.3323147,44836,186927,382557,8.5325317,Venezuela,M
2006,80,0.13369706,0.50102228,29936,112183,195630,6.5349932,Venezuela,M
2006,85,0.17900233,1,14938,83448,83448,5.5865192,Venezuela,M
1944,0,0.21336934,0.18668179,100000,87493,4051510,40.515099,Colombia,M
1944,1,0.02792537,0.1040103,81332,302927,3964018,48.738827,Colombia,M
1944,5,0.005331428,0.026271958,72873,359098,3661091,50.239693,Colombia,M
1944,10,0.005346016,0.026391465,70958,350296,3301994,46.534492,Colombia,M
