"","Age","Cause","Contribution","Period1","Period2","Sex","Country","Sources","e01","e02","Cause.name","Country.name"
"20656",40,15,0.00027410676326803,"1995-2000","2000-2005",1,2310,"CEPAL2004",67.4606561283946,68.2431179123209,"Rest","MEXICO"
"20677",55,2,0.00369996848787257,"2000-2005","2005-2010",1,2310,"CEPAL2004",68.2431179123209,68.9751257623786,"Infectious","MEXICO"
"20698",70,3,0.0129968035904111,"2000-2005","2005-2010",1,2310,"CEPAL2004",68.2431179123209,68.9751257623786,"Neoplasms","MEXICO"
"20719",0,5,-0.00528557809283094,"2000-2005","2005-2010",1,2310,"CEPAL2004",68.2431179123209,68.9751257623786,"Abnormal","MEXICO"
"20740",10,6,6.75982845070127e-05,"2000-2005","2005-2010",1,2310,"CEPAL2004",68.2431179123209,68.9751257623786,"Mental","MEXICO"
"20761",25,7,0.00225626209976606,"2000-2005","2005-2010",1,2310,"CEPAL2004",68.2431179123209,68.9751257623786,"Nervous","MEXICO"
"20782",40,8,-0.00333315354857405,"2000-2005","2005-2010",1,2310,"CEPAL2004",68.2431179123209,68.9751257623786,"Endocrine","MEXICO"
"20803",55,9,0.0218125672395702,"2000-2005","2005-2010",1,2310,"CEPAL2004",68.2431179123209,68.9751257623786,"Digestive","MEXICO"
"20824",70,10,0.000500646855013769,"2000-2005","2005-2010",1,2310,"CEPAL2004",68.2431179123209,68.9751257623786,"Genitourinary","MEXICO"
"20845",0,12,0.0384233395371218,"2000-2005","2005-2010",1,2310,"CEPAL2004",68.2431179123209,68.9751257623786,"Respiratory","MEXICO"
"20866",10,13,0.00853021695106033,"2000-2005","2005-2010",1,2310,"CEPAL2004",68.2431179123209,68.9751257623786,"External","MEXICO"
"20887",25,14,-0.0217708346273425,"2000-2005","2005-2010",1,2310,"CEPAL2004",68.2431179123209,68.9751257623786,"Homicide","MEXICO"
"20908",40,15,-0.000648116247013621,"2000-2005","2005-2010",1,2310,"CEPAL2004",68.2431179123209,68.9751257623786,"Rest","MEXICO"
"20929",55,2,0.00281556832096431,"2005-2010","2010-2015",1,2310,"CEPAL2004",68.9751257623786,69.6578232821296,"Infectious","MEXICO"
"20950",70,3,0.0081046632973544,"2005-2010","2010-2015",1,2310,"CEPAL2004",68.9751257623786,69.6578232821296,"Neoplasms","MEXICO"
"20971",0,5,-0.00266620743683275,"2005-2010","2010-2015",1,2310,"CEPAL2004",68.9751257623786,69.6578232821296,"Abnormal","MEXICO"
"20992",10,6,-0.000131607728372931,"2005-2010","2010-2015",1,2310,"CEPAL2004",68.9751257623786,69.6578232821296,"Mental","MEXICO"
"21013",25,7,0.00270615413555601,"2005-2010","2010-2015",1,2310,"CEPAL2004",68.9751257623786,69.6578232821296,"Nervous","MEXICO"
"21034",40,8,0.00174146369829998,"2005-2010","2010-2015",1,2310,"CEPAL2004",68.9751257623786,69.6578232821296,"Endocrine","MEXICO"
"21055",55,9,0.0108914306991111,"2005-2010","2010-2015",1,2310,"CEPAL2004",68.9751257623786,69.6578232821296,"Digestive","MEXICO"
"21076",70,10,-0.00130629087181076,"2005-2010","2010-2015",1,2310,"CEPAL2004",68.9751257623786,69.6578232821296,"Genitourinary","MEXICO"
"21097",0,12,0.039850328059016,"2005-2010","2010-2015",1,2310,"CEPAL2004",68.9751257623786,69.6578232821296,"Respiratory","MEXICO"
"21118",10,13,0.00790412781079414,"2005-2010","2010-2015",1,2310,"CEPAL2004",68.9751257623786,69.6578232821296,"External","MEXICO"
"21139",25,14,-0.0320207891428358,"2005-2010","2010-2015",1,2310,"CEPAL2004",68.9751257623786,69.6578232821296,"Homicide","MEXICO"
"21160",40,15,0.000359647077629848,"2005-2010","2010-2015",1,2310,"CEPAL2004",68.9751257623786,69.6578232821296,"Rest","MEXICO"
"21181",55,2,0.00837350326098468,"1990-1995","1995-2000",2,2310,"CEPAL2004",71.5176183263495,72.2186899627065,"Infectious","MEXICO"
"21202",70,3,0.00597240475192168,"1990-1995","1995-2000",2,2310,"CEPAL2004",71.5176183263495,72.2186899627065,"Neoplasms","MEXICO"
"21223",0,5,0.0171196373476654,"1990-1995","1995-2000",2,2310,"CEPAL2004",71.5176183263495,72.2186899627065,"Abnormal","MEXICO"
"21244",10,6,5.55466126056582e-06,"1990-1995","1995-2000",2,2310,"CEPAL2004",71.5176183263495,72.2186899627065,"Mental","MEXICO"
"21265",25,7,-0.00088324359983686,"1990-1995","1995-2000",2,2310,"CEPAL2004",71.5176183263495,72.2186899627065,"Nervous","MEXICO"
"21286",40,8,-0.00129891252125496,"1990-1995","1995-2000",2,2310,"CEPAL2004",71.5176183263495,72.2186899627065,"Endocrine","MEXICO"
"21307",55,9,0.00756429299587231,"1990-1995","1995-2000",2,2310,"CEPAL2004",71.5176183263495,72.2186899627065,"Digestive","MEXICO"
"21328",70,10,0.0048372324935058,"1990-1995","1995-2000",2,2310,"CEPAL2004",71.5176183263495,72.2186899627065,"Genitourinary","MEXICO"
"21349",0,12,0.0920540720334422,"1990-1995","1995-2000",2,2310,"CEPAL2004",71.5176183263495,72.2186899627065,"Respiratory","MEXICO"
"21370",10,13,0.00182946958524419,"1990-1995","1995-2000",2,2310,"CEPAL2004",71.5176183263495,72.2186899627065,"External","MEXICO"
"21391",25,14,0.00118960952101179,"1990-1995","1995-2000",2,2310,"CEPAL2004",71.5176183263495,72.2186899627065,"Homicide","MEXICO"
"21412",40,15,0.00266035659975782,"1990-1995","1995-2000",2,2310,"CEPAL2004",71.5176183263495,72.2186899627065,"Rest","MEXICO"
"21433",55,2,0.00274478614570358,"1995-2000","2000-2005",2,2310,"CEPAL2004",72.2186899627065,72.8796983547348,"Infectious","MEXICO"
"21454",70,3,0.0105458136300206,"1995-2000","2000-2005",2,2310,"CEPAL2004",72.2186899627065,72.8796983547348,"Neoplasms","MEXICO"
"21475",0,5,0.0156722458588975,"1995-2000","2000-2005",2,2310,"CEPAL2004",72.2186899627065,72.8796983547348,"Abnormal","MEXICO"
"21496",10,6,0.00014250853359424,"1995-2000","2000-2005",2,2310,"CEPAL2004",72.2186899627065,72.8796983547348,"Mental","MEXICO"
"21517",25,7,0.0014482022101207,"1995-2000","2000-2005",2,2310,"CEPAL2004",72.2186899627065,72.8796983547348,"Nervous","MEXICO"
"21538",40,8,-0.00255969691310028,"1995-2000","2000-2005",2,2310,"CEPAL2004",72.2186899627065,72.8796983547348,"Endocrine","MEXICO"
"21559",55,9,0.00685582261622475,"1995-2000","2000-2005",2,2310,"CEPAL2004",72.2186899627065,72.8796983547348,"Digestive","MEXICO"
"21580",70,10,0.00402734134137028,"1995-2000","2000-2005",2,2310,"CEPAL2004",72.2186899627065,72.8796983547348,"Genitourinary","MEXICO"
"21601",0,12,0.117111852166193,"1995-2000","2000-2005",2,2310,"CEPAL2004",72.2186899627065,72.8796983547348,"Respiratory","MEXICO"
"21622",10,13,0.00150894648927583,"1995-2000","2000-2005",2,2310,"CEPAL2004",72.2186899627065,72.8796983547348,"External","MEXICO"
"21643",25,14,0.00135147490484443,"1995-2000","2000-2005",2,2310,"CEPAL2004",72.2186899627065,72.8796983547348,"Homicide","MEXICO"
"21664",40,15,0.00174572015234137,"1995-2000","2000-2005",2,2310,"CEPAL2004",72.2186899627065,72.8796983547348,"Rest","MEXICO"
"21685",55,2,0.00376687291417157,"2000-2005","2005-2010",2,2310,"CEPAL2004",72.8796983547348,73.4991438670848,"Infectious","MEXICO"
"21706",70,3,0.0118330864796522,"2000-2005","2005-2010",2,2310,"CEPAL2004",72.8796983547348,73.4991438670848,"Neoplasms","MEXICO"
"21727",0,5,-0.00292197685828362,"2000-2005","2005-2010",2,2310,"CEPAL2004",72.8796983547348,73.4991438670848,"Abnormal","MEXICO"
"21748",10,6,-5.15038433498604e-05,"2000-2005","2005-2010",2,2310,"CEPAL2004",72.8796983547348,73.4991438670848,"Mental","MEXICO"
"21769",25,7,0.000853656045689283,"2000-2005","2005-2010",2,2310,"CEPAL2004",72.8796983547348,73.4991438670848,"Nervous","MEXICO"
"21790",40,8,-0.000895114899881165,"2000-2005","2005-2010",2,2310,"CEPAL2004",72.8796983547348,73.4991438670848,"Endocrine","MEXICO"
"21811",55,9,0.00583494929135803,"2000-2005","2005-2010",2,2310,"CEPAL2004",72.8796983547348,73.4991438670848,"Digestive","MEXICO"
"21832",70,10,0.000413481509853036,"2000-2005","2005-2010",2,2310,"CEPAL2004",72.8796983547348,73.4991438670848,"Genitourinary","MEXICO"
"21853",0,12,0.032866513356681,"2000-2005","2005-2010",2,2310,"CEPAL2004",72.8796983547348,73.4991438670848,"Respiratory","MEXICO"
"21874",10,13,0.00371788593479918,"2000-2005","2005-2010",2,2310,"CEPAL2004",72.8796983547348,73.4991438670848,"External","MEXICO"
"21895",25,14,-0.00149192995348292,"2000-2005","2005-2010",2,2310,"CEPAL2004",72.8796983547348,73.4991438670848,"Homicide","MEXICO"
"21916",40,15,0.00202053055120223,"2000-2005","2005-2010",2,2310,"CEPAL2004",72.8796983547348,73.4991438670848,"Rest","MEXICO"
"21937",55,2,0.00209952071755182,"2005-2010","2010-2015",2,2310,"CEPAL2004",73.4991438670848,74.0663064143746,"Infectious","MEXICO"
"21958",70,3,0.0106496520149748,"2005-2010","2010-2015",2,2310,"CEPAL2004",73.4991438670848,74.0663064143746,"Neoplasms","MEXICO"
"21979",0,5,-0.00332815969118564,"2005-2010","2010-2015",2,2310,"CEPAL2004",73.4991438670848,74.0663064143746,"Abnormal","MEXICO"
"22000",10,6,-3.57935382168023e-05,"2005-2010","2010-2015",2,2310,"CEPAL2004",73.4991438670848,74.0663064143746,"Mental","MEXICO"
"22021",25,7,0.00102891757568097,"2005-2010","2010-2015",2,2310,"CEPAL2004",73.4991438670848,74.0663064143746,"Nervous","MEXICO"
"22042",40,8,0.00191610966905531,"2005-2010","2010-2015",2,2310,"CEPAL2004",73.4991438670848,74.0663064143746,"Endocrine","MEXICO"
"22063",55,9,0.00175234527991072,"2005-2010","2010-2015",2,2310,"CEPAL2004",73.4991438670848,74.0663064143746,"Digestive","MEXICO"
"22084",70,10,-0.00200918704207346,"2005-2010","2010-2015",2,2310,"CEPAL2004",73.4991438670848,74.0663064143746,"Genitourinary","MEXICO"
"22105",0,12,0.0360393008124528,"2005-2010","2010-2015",2,2310,"CEPAL2004",73.4991438670848,74.0663064143746,"Respiratory","MEXICO"
"22126",10,13,0.00208709739830337,"2005-2010","2010-2015",2,2310,"CEPAL2004",73.4991438670848,74.0663064143746,"External","MEXICO"
"22147",25,14,-0.00613024385545983,"2005-2010","2010-2015",2,2310,"CEPAL2004",73.4991438670848,74.0663064143746,"Homicide","MEXICO"
"22168",40,15,0.00053452892337408,"2005-2010","2010-2015",2,2310,"CEPAL2004",73.4991438670848,74.0663064143746,"Rest","MEXICO"
"22190",60,2,0.00703639001337829,"1990-1995","1995-2000",1,2340,"CEPAL2004",62.4334039872151,64.3644155440873,"Infectious","NICARAGUA"
"22211",75,3,-0.00755976031396588,"1990-1995","1995-2000",1,2340,"CEPAL2004",62.4334039872151,64.3644155440873,"Neoplasms","NICARAGUA"
"22232",1,5,0.0107810398678315,"1990-1995","1995-2000",1,2340,"CEPAL2004",62.4334039872151,64.3644155440873,"Abnormal","NICARAGUA"
"22253",15,6,0.000235531315634433,"1990-1995","1995-2000",1,2340,"CEPAL2004",62.4334039872151,64.3644155440873,"Mental","NICARAGUA"
"22274",30,7,-0.00193436521645641,"1990-1995","1995-2000",1,2340,"CEPAL2004",62.4334039872151,64.3644155440873,"Nervous","NICARAGUA"
"22295",45,8,-0.018495413262585,"1990-1995","1995-2000",1,2340,"CEPAL2004",62.4334039872151,64.3644155440873,"Endocrine","NICARAGUA"
"22316",60,9,-0.00180261035973898,"1990-1995","1995-2000",1,2340,"CEPAL2004",62.4334039872151,64.3644155440873,"Digestive","NICARAGUA"
"22337",75,10,0.0121710742340199,"1990-1995","1995-2000",1,2340,"CEPAL2004",62.4334039872151,64.3644155440873,"Genitourinary","NICARAGUA"
"22358",1,12,0.0865299538089813,"1990-1995","1995-2000",1,2340,"CEPAL2004",62.4334039872151,64.3644155440873,"Respiratory","NICARAGUA"
"22379",15,13,0.0546142172497651,"1990-1995","1995-2000",1,2340,"CEPAL2004",62.4334039872151,64.3644155440873,"External","NICARAGUA"
"22400",30,14,-0.00183575106400411,"1990-1995","1995-2000",1,2340,"CEPAL2004",62.4334039872151,64.3644155440873,"Homicide","NICARAGUA"
"22421",45,15,0.00224535566975771,"1990-1995","1995-2000",1,2340,"CEPAL2004",62.4334039872151,64.3644155440873,"Rest","NICARAGUA"
"22442",60,2,0.0235047070410081,"1995-2000","2000-2005",1,2340,"CEPAL2004",64.3644155440873,65.6619793123655,"Infectious","NICARAGUA"
"22463",75,3,-0.00179740667567896,"1995-2000","2000-2005",1,2340,"CEPAL2004",64.3644155440873,65.6619793123655,"Neoplasms","NICARAGUA"
"22484",1,5,0.00446033247478817,"1995-2000","2000-2005",1,2340,"CEPAL2004",64.3644155440873,65.6619793123655,"Abnormal","NICARAGUA"
"22505",15,6,-1.3116800040329e-05,"1995-2000","2000-2005",1,2340,"CEPAL2004",64.3644155440873,65.6619793123655,"Mental","NICARAGUA"
"22526",30,7,0.000670601695130285,"1995-2000","2000-2005",1,2340,"CEPAL2004",64.3644155440873,65.6619793123655,"Nervous","NICARAGUA"
"22547",45,8,0.0101369734214888,"1995-2000","2000-2005",1,2340,"CEPAL2004",64.3644155440873,65.6619793123655,"Endocrine","NICARAGUA"
"22568",60,9,0.00431867960380449,"1995-2000","2000-2005",1,2340,"CEPAL2004",64.3644155440873,65.6619793123655,"Digestive","NICARAGUA"
"22589",75,10,0.00191959836184489,"1995-2000","2000-2005",1,2340,"CEPAL2004",64.3644155440873,65.6619793123655,"Genitourinary","NICARAGUA"
"22610",1,12,-0.00715262813097025,"1995-2000","2000-2005",1,2340,"CEPAL2004",64.3644155440873,65.6619793123655,"Respiratory","NICARAGUA"
"22631",15,13,0.0487109286925216,"1995-2000","2000-2005",1,2340,"CEPAL2004",64.3644155440873,65.6619793123655,"External","NICARAGUA"
"22652",30,14,-0.0164975456859486,"1995-2000","2000-2005",1,2340,"CEPAL2004",64.3644155440873,65.6619793123655,"Homicide","NICARAGUA"
"22673",45,15,-0.00200556179614748,"1995-2000","2000-2005",1,2340,"CEPAL2004",64.3644155440873,65.6619793123655,"Rest","NICARAGUA"
"22694",60,2,0.00905158498579085,"2000-2005","2005-2010",1,2340,"CEPAL2004",65.6619793123655,66.938761111991,"Infectious","NICARAGUA"
"22715",75,3,0.00173076680507032,"2000-2005","2005-2010",1,2340,"CEPAL2004",65.6619793123655,66.938761111991,"Neoplasms","NICARAGUA"
"22736",1,5,0.00371251205762059,"2000-2005","2005-2010",1,2340,"CEPAL2004",65.6619793123655,66.938761111991,"Abnormal","NICARAGUA"
"22757",15,6,0.00231979995845696,"2000-2005","2005-2010",1,2340,"CEPAL2004",65.6619793123655,66.938761111991,"Mental","NICARAGUA"
"22778",30,7,0.0047768038307588,"2000-2005","2005-2010",1,2340,"CEPAL2004",65.6619793123655,66.938761111991,"Nervous","NICARAGUA"
"22799",45,8,-0.00631548714444249,"2000-2005","2005-2010",1,2340,"CEPAL2004",65.6619793123655,66.938761111991,"Endocrine","NICARAGUA"
"22820",60,9,0.00117467612564976,"2000-2005","2005-2010",1,2340,"CEPAL2004",65.6619793123655,66.938761111991,"Digestive","NICARAGUA"
"22841",75,10,-0.00747446476913232,"2000-2005","2005-2010",1,2340,"CEPAL2004",65.6619793123655,66.938761111991,"Genitourinary","NICARAGUA"
"22862",1,12,-0.0111562864751314,"2000-2005","2005-2010",1,2340,"CEPAL2004",65.6619793123655,66.938761111991,"Respiratory","NICARAGUA"
"22883",15,13,0.0436247661808033,"2000-2005","2005-2010",1,2340,"CEPAL2004",65.6619793123655,66.938761111991,"External","NICARAGUA"
"22904",30,14,0.0103600993022685,"2000-2005","2005-2010",1,2340,"CEPAL2004",65.6619793123655,66.938761111991,"Homicide","NICARAGUA"
"22925",45,15,0.00128321669049597,"2000-2005","2005-2010",1,2340,"CEPAL2004",65.6619793123655,66.938761111991,"Rest","NICARAGUA"
"22946",60,2,0.00943425391220802,"2005-2010","2010-2015",1,2340,"CEPAL2004",66.938761111991,67.9493875578767,"Infectious","NICARAGUA"
"22967",75,3,0.000852311477794204,"2005-2010","2010-2015",1,2340,"CEPAL2004",66.938761111991,67.9493875578767,"Neoplasms","NICARAGUA"
"22988",1,5,0.00455119033524595,"2005-2010","2010-2015",1,2340,"CEPAL2004",66.938761111991,67.9493875578767,"Abnormal","NICARAGUA"
"23009",15,6,0.000795963447280537,"2005-2010","2010-2015",1,2340,"CEPAL2004",66.938761111991,67.9493875578767,"Mental","NICARAGUA"
"23030",30,7,0.000983548418436047,"2005-2010","2010-2015",1,2340,"CEPAL2004",66.938761111991,67.9493875578767,"Nervous","NICARAGUA"
"23051",45,8,0.00456527862039292,"2005-2010","2010-2015",1,2340,"CEPAL2004",66.938761111991,67.9493875578767,"Endocrine","NICARAGUA"
"23072",60,9,0.00214948170071784,"2005-2010","2010-2015",1,2340,"CEPAL2004",66.938761111991,67.9493875578767,"Digestive","NICARAGUA"
"23093",75,10,0.00091801003147138,"2005-2010","2010-2015",1,2340,"CEPAL2004",66.938761111991,67.9493875578767,"Genitourinary","NICARAGUA"
"23114",1,12,0.0344654296118606,"2005-2010","2010-2015",1,2340,"CEPAL2004",66.938761111991,67.9493875578767,"Respiratory","NICARAGUA"
"23135",15,13,0.0162161648869984,"2005-2010","2010-2015",1,2340,"CEPAL2004",66.938761111991,67.9493875578767,"External","NICARAGUA"
"23156",30,14,0.0220604610054247,"2005-2010","2010-2015",1,2340,"CEPAL2004",66.938761111991,67.9493875578767,"Homicide","NICARAGUA"
"23177",45,15,0.000569403662771746,"2005-2010","2010-2015",1,2340,"CEPAL2004",66.938761111991,67.9493875578767,"Rest","NICARAGUA"
"23198",60,2,0.013480707870546,"1990-1995","1995-2000",2,2340,"CEPAL2004",67.0803375919672,68.5139328625069,"Infectious","NICARAGUA"
"23219",75,3,-0.00381778662058326,"1990-1995","1995-2000",2,2340,"CEPAL2004",67.0803375919672,68.5139328625069,"Neoplasms","NICARAGUA"
"23240",1,5,0.00422905410990894,"1990-1995","1995-2000",2,2340,"CEPAL2004",67.0803375919672,68.5139328625069,"Abnormal","NICARAGUA"
"23261",15,6,0.000146320497449692,"1990-1995","1995-2000",2,2340,"CEPAL2004",67.0803375919672,68.5139328625069,"Mental","NICARAGUA"
"23282",30,7,-0.000872954777060904,"1990-1995","1995-2000",2,2340,"CEPAL2004",67.0803375919672,68.5139328625069,"Nervous","NICARAGUA"
"23303",45,8,-0.0173016364554281,"1990-1995","1995-2000",2,2340,"CEPAL2004",67.0803375919672,68.5139328625069,"Endocrine","NICARAGUA"
"23324",60,9,0.00493065984070038,"1990-1995","1995-2000",2,2340,"CEPAL2004",67.0803375919672,68.5139328625069,"Digestive","NICARAGUA"
"23345",75,10,0.00713248532776428,"1990-1995","1995-2000",2,2340,"CEPAL2004",67.0803375919672,68.5139328625069,"Genitourinary","NICARAGUA"
"23366",1,12,0.0808328113870164,"1990-1995","1995-2000",2,2340,"CEPAL2004",67.0803375919672,68.5139328625069,"Respiratory","NICARAGUA"
"23387",15,13,-0.0269694085748441,"1990-1995","1995-2000",2,2340,"CEPAL2004",67.0803375919672,68.5139328625069,"External","NICARAGUA"
"23408",30,14,-0.00524345009109836,"1990-1995","1995-2000",2,2340,"CEPAL2004",67.0803375919672,68.5139328625069,"Homicide","NICARAGUA"
"23429",45,15,-0.00226931452685827,"1990-1995","1995-2000",2,2340,"CEPAL2004",67.0803375919672,68.5139328625069,"Rest","NICARAGUA"
"23450",60,2,0.0126756290202588,"1995-2000","2000-2005",2,2340,"CEPAL2004",68.5139328625069,69.7158006000815,"Infectious","NICARAGUA"
"23471",75,3,0.00130043593859415,"1995-2000","2000-2005",2,2340,"CEPAL2004",68.5139328625069,69.7158006000815,"Neoplasms","NICARAGUA"
"23492",1,5,0.00233799641778903,"1995-2000","2000-2005",2,2340,"CEPAL2004",68.5139328625069,69.7158006000815,"Abnormal","NICARAGUA"
"23513",15,6,5.69058435623226e-05,"1995-2000","2000-2005",2,2340,"CEPAL2004",68.5139328625069,69.7158006000815,"Mental","NICARAGUA"
"23534",30,7,-0.00216101820910626,"1995-2000","2000-2005",2,2340,"CEPAL2004",68.5139328625069,69.7158006000815,"Nervous","NICARAGUA"
"23555",45,8,0.00103903012913059,"1995-2000","2000-2005",2,2340,"CEPAL2004",68.5139328625069,69.7158006000815,"Endocrine","NICARAGUA"
"23576",60,9,0.000349950829991703,"1995-2000","2000-2005",2,2340,"CEPAL2004",68.5139328625069,69.7158006000815,"Digestive","NICARAGUA"
"23597",75,10,0.00353091657008115,"1995-2000","2000-2005",2,2340,"CEPAL2004",68.5139328625069,69.7158006000815,"Genitourinary","NICARAGUA"
"23618",1,12,0.0196615984435117,"1995-2000","2000-2005",2,2340,"CEPAL2004",68.5139328625069,69.7158006000815,"Respiratory","NICARAGUA"
"23639",15,13,0.0256249901320364,"1995-2000","2000-2005",2,2340,"CEPAL2004",68.5139328625069,69.7158006000815,"External","NICARAGUA"
"23660",30,14,0.00342661350538975,"1995-2000","2000-2005",2,2340,"CEPAL2004",68.5139328625069,69.7158006000815,"Homicide","NICARAGUA"
"23681",45,15,-0.00102363133899837,"1995-2000","2000-2005",2,2340,"CEPAL2004",68.5139328625069,69.7158006000815,"Rest","NICARAGUA"
"23702",60,2,0.00709411650114309,"2000-2005","2005-2010",2,2340,"CEPAL2004",69.7158006000815,70.8792100096212,"Infectious","NICARAGUA"
"23723",75,3,0.00547752595163408,"2000-2005","2005-2010",2,2340,"CEPAL2004",69.7158006000815,70.8792100096212,"Neoplasms","NICARAGUA"
"23744",1,5,0.00673538697685308,"2000-2005","2005-2010",2,2340,"CEPAL2004",69.7158006000815,70.8792100096212,"Abnormal","NICARAGUA"
"23765",15,6,0.000302560025132965,"2000-2005","2005-2010",2,2340,"CEPAL2004",69.7158006000815,70.8792100096212,"Mental","NICARAGUA"
"23786",30,7,0.00263919991348606,"2000-2005","2005-2010",2,2340,"CEPAL2004",69.7158006000815,70.8792100096212,"Nervous","NICARAGUA"
"23807",45,8,0.00127624319974966,"2000-2005","2005-2010",2,2340,"CEPAL2004",69.7158006000815,70.8792100096212,"Endocrine","NICARAGUA"
"23828",60,9,-0.000862785453657485,"2000-2005","2005-2010",2,2340,"CEPAL2004",69.7158006000815,70.8792100096212,"Digestive","NICARAGUA"
"23849",75,10,-0.00534035547770347,"2000-2005","2005-2010",2,2340,"CEPAL2004",69.7158006000815,70.8792100096212,"Genitourinary","NICARAGUA"
"23870",1,12,-0.00946561070040793,"2000-2005","2005-2010",2,2340,"CEPAL2004",69.7158006000815,70.8792100096212,"Respiratory","NICARAGUA"
