"","Cause","Period1","Period2","Sex","Country","Sources","Change","Contribution","Prop","Country.name","Cause.name","Change","Contribution","Prop"
"945",8,"2005-2010","2010-2015",1,2020,"CEPAL2010",0.894146579970823,0.0433305926687654,4.84602789289641,"ARGENTINA","Endocrine",0.880237446465699,0.0675959810029601,7.67928940928033
"946",9,"2005-2010","2010-2015",1,2020,"CEPAL2010",0.894146579970823,-0.000425746684067886,-0.0476148646770844,"ARGENTINA","Digestive",0.880237446465699,0.0190331469933683,2.16227417610891
"947",10,"2005-2010","2010-2015",1,2020,"CEPAL2010",0.894146579970823,-0.00233413734905048,-0.26104638784467,"ARGENTINA","Genitourinary",0.880237446465699,-0.00359855050589248,-0.408815884888931
"948",11,"2005-2010","2010-2015",1,2020,"CEPAL2010",0.894146579970823,0.0770583662379525,8.61809103385118,"ARGENTINA","Perinatal",0.880237446465699,0.0545844795058876,6.20110854463797
"949",12,"2005-2010","2010-2015",1,2020,"CEPAL2010",0.894146579970823,0.0424853900272451,4.7515017088844,"ARGENTINA","Respiratory",0.880237446465699,0.01758229558533,1.99744917191672
"950",13,"2005-2010","2010-2015",1,2020,"CEPAL2010",0.894146579970823,0.0942658728754197,10.5425525285234,"ARGENTINA","External",0.880237446465699,0.0488385324314429,5.54833614810842
"951",14,"2005-2010","2010-2015",1,2020,"CEPAL2010",0.894146579970823,0.00781790219547526,0.874342347283862,"ARGENTINA","Homicide",0.880237446465699,0.00311490031162204,0.353870461218037
"952",15,"2005-2010","2010-2015",1,2020,"CEPAL2010",0.894146579970823,-0.00216313496554319,-0.241921740126074,"ARGENTINA","Rest",0.880237446465699,0.0344604356767068,3.91490225905195
"953",2,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,0.20015616090525,11.6662540532494,"BOLIVIA","Infectious",1.97155713709847,0.222032235426057,11.2617702651428
"954",3,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,-0.0927190132125254,-5.40419819610727,"BOLIVIA","Neoplasms",1.97155713709847,0.101646991812776,5.15567060675549
"955",4,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,-0.0274958067713332,-1.6026140076961,"BOLIVIA","Circulatory",1.97155713709847,0.0570637524147049,2.89434941249967
"956",5,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,1.01087154390601,58.9194166848083,"BOLIVIA","Abnormal",1.97155713709847,1.30729670579254,66.3078275132557
"957",6,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,0.0443188453745959,2.58315760628256,"BOLIVIA","Mental",1.97155713709847,-0.00379689623996567,-0.192583626846014
"958",7,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,0.0867917238852143,5.05872163007612,"BOLIVIA","Nervous",1.97155713709847,0.0340093324174808,1.72499856978693
"959",8,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,0.0985292141587153,5.74285017680133,"BOLIVIA","Endocrine",1.97155713709847,0.15822212614153,8.02523666011448
"960",9,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,0.00386414767850238,0.225224786051041,"BOLIVIA","Digestive",1.97155713709847,-0.0404351092015125,-2.05092251401958
"961",10,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,-0.0158212258338019,-0.922152179459214,"BOLIVIA","Genitourinary",1.97155713709847,-0.00604879771679396,-0.306803064591673
"962",11,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,-0.0149686304606642,-0.872458009753603,"BOLIVIA","Perinatal",1.97155713709847,-0.0165293152126957,-0.838388850196947
"963",12,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,0.212969947294335,12.4131153375738,"BOLIVIA","Respiratory",1.97155713709847,0.0932159386192736,4.7280363761843
"964",13,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,0.184689444817718,10.7647647439493,"BOLIVIA","External",1.97155713709847,0.0221626998641534,1.12412161165007
"965",14,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,-0.000270720697308549,-0.0157791617204801,"BOLIVIA","Homicide",1.97155713709847,-0.00452364060311018,-0.229445067454022
"966",15,"1995-2000","2000-2005",1,2060,"CEPAL2010",1.71568491472634,0.0247692836816301,1.44369653594471,"BOLIVIA","Rest",1.97155713709847,0.0472411135840451,2.39613210771916
"967",2,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,0.0529345173504236,2.70288562475867,"BRAZIL","Infectious",1.85969952989825,0.107553207265212,5.78336476060175
"968",3,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,0.00114181714922258,0.0583022442295288,"BRAZIL","Neoplasms",1.85969952989825,0.0288717234028115,1.55249398833752
"969",4,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,0.492281928762157,25.1363725444274,"BRAZIL","Circulatory",1.85969952989825,0.561050074880479,30.1688560899499
"970",5,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,0.78487883833718,40.0766425293924,"BRAZIL","Abnormal",1.85969952989825,0.751768209698229,40.4241759279984
"971",6,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,-0.00352630548653738,-0.180056433592725,"BRAZIL","Mental",1.85969952989825,-0.00383228932455118,-0.20607034969573
"972",7,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,0.0258338590547901,1.31910083941995,"BRAZIL","Nervous",1.85969952989825,0.0117716955766845,0.632989113963403
"973",8,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,0.261251288313953,13.3397334476275,"BRAZIL","Endocrine",1.85969952989825,0.0609183161586951,3.27570745592586
"974",9,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,0.0294777369361534,1.50516062870098,"BRAZIL","Digestive",1.85969952989825,0.0280177035943695,1.50657152641762
"975",10,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,0.0254504171232215,1.29952193822953,"BRAZIL","Genitourinary",1.85969952989825,0.024163759546086,1.2993367561591
"976",11,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,0.0557626072305668,2.84729052094317,"BRAZIL","Perinatal",1.85969952989825,0.0361051780372271,1.94145223229704
"977",12,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,0.164618792426684,8.40558844939869,"BRAZIL","Respiratory",1.85969952989825,0.100562802611656,5.4074758311714
"978",13,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,0.180046318400625,9.19333225566622,"BRAZIL","External",1.85969952989825,0.0819876898557794,4.40865250206657
"979",14,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,-0.14019298161176,-7.15838386098841,"BRAZIL","Homicide",1.85969952989825,-0.0179853454183546,-0.967110284710273
"980",15,"1990-1995","1995-2000",1,2070,"CEPAL2010",1.95844459216249,0.0284857581758089,1.45450927178671,"BRAZIL","Rest",1.85969952989825,0.0887468040139342,4.7721044495177
"981",2,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,0.210284480675563,13.0747483729214,"BRAZIL","Infectious",1.54258040873712,0.133252841119684,8.63830762824064
"982",3,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,-0.0494758199078465,-3.0762322248455,"BRAZIL","Neoplasms",1.54258040873712,-0.0716526170127691,-4.64498424892026
"983",4,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,0.372065765978521,23.1337388889524,"BRAZIL","Circulatory",1.54258040873712,0.476223669678103,30.8718862874692
"984",5,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,0.51855745583639,32.2420762111476,"BRAZIL","Abnormal",1.54258040873712,0.576925675749433,37.400039082679
"985",6,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,-0.023695574433614,-1.47330736094276,"BRAZIL","Mental",1.54258040873712,-0.0078462062890117,-0.508641639980065
"986",7,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,0.00845227627316006,0.525532769203658,"BRAZIL","Nervous",1.54258040873712,-0.0116608906513381,-0.755934056033077
"987",8,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,0.0441316212990559,2.74394877796262,"BRAZIL","Endocrine",1.54258040873712,0.00753333469733455,0.488359287766524
"988",9,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,0.0169237612879191,1.05225987030552,"BRAZIL","Digestive",1.54258040873712,0.00769517213843812,0.498850633318881
"989",10,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,0.00589994729911915,0.366837943064833,"BRAZIL","Genitourinary",1.54258040873712,-0.00352973030120774,-0.228819858025907
"990",11,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,0.151906250941383,9.44499565993529,"BRAZIL","Perinatal",1.54258040873712,0.12569678065261,8.1484751096713
"991",12,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,0.224174407314984,13.9383750901444,"BRAZIL","Respiratory",1.54258040873712,0.177890762534045,11.5320252692487
"992",13,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,0.219321642237078,13.6366472493513,"BRAZIL","External",1.54258040873712,0.0927563883214745,6.01306666389028
"993",14,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,-0.109980926926548,-6.83822667638439,"BRAZIL","Homicide",1.54258040873712,-0.00635732180274346,-0.412122555604609
"994",15,"1995-2000","2000-2005",1,2070,"CEPAL2010",1.60832525933023,0.019759971455069,1.22860542918401,"BRAZIL","Rest",1.54258040873712,0.0456525499030712,2.95949239627942
"995",2,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,0.140933387325356,9.16700852208524,"BRAZIL","Infectious",1.19410337236232,0.0833670215351313,6.98155816863698
"996",3,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,-0.0510328402388926,-3.3194297693005,"BRAZIL","Neoplasms",1.19410337236232,-0.0782784031535881,-6.55541261881944
"997",4,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,0.22328398517666,14.5235010227512,"BRAZIL","Circulatory",1.19410337236232,0.284658886852599,23.8387139205086
"998",5,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,0.845130896248236,54.9715172196906,"BRAZIL","Abnormal",1.19410337236232,0.825466426169972,69.1285566455552
"999",6,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,-0.0260112697185964,-1.69190236398818,"BRAZIL","Mental",1.19410337236232,-0.0201238773419406,-1.68527095791792
"1000",7,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,-0.038669526734696,-2.51525836318408,"BRAZIL","Nervous",1.19410337236232,-0.0577049430996685,-4.8324914270621
"1001",8,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,-0.00684529161463916,-0.44525181547429,"BRAZIL","Endocrine",1.19410337236232,0.000114048137624677,0.00955094343290007
"1002",9,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,0.0318227226552078,2.06990816947292,"BRAZIL","Digestive",1.19410337236232,-0.000666992622098556,-0.0558571927302265
"1003",10,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,-0.00446735808316999,-0.290579190614954,"BRAZIL","Genitourinary",1.19410337236232,-0.0133153454137337,-1.11509151736098
"1004",11,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,0.0588518675114052,3.82801819537776,"BRAZIL","Perinatal",1.19410337236232,0.0707351028019097,5.92370011165557
"1005",12,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,0.130294015629005,8.47497086613281,"BRAZIL","Respiratory",1.19410337236232,0.084257857506835,7.05616108764066
"1006",13,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,0.0902098214770727,5.86769549749788,"BRAZIL","External",1.19410337236232,0.0015648236404251,0.131045910818372
"1007",14,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,0.149709887242518,9.73787573149226,"BRAZIL","Homicide",1.19410337236232,0.00591229216335817,0.495123981742196
"1008",15,"2000-2005","2005-2010",1,2070,"CEPAL2010",1.53739779979279,-0.00581249708267692,-0.378073721938482,"BRAZIL","Rest",1.19410337236232,0.00811647518549233,0.679712943899935
"1009",2,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,0.104275845345588,9.23448946061228,"BRAZIL","Infectious",1.12042558655722,0.0808962420020535,7.22013518547242
"1010",3,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,0.0482864192918816,4.27616221727856,"BRAZIL","Neoplasms",1.12042558655722,0.05127956003476,4.57679301954617
"1011",4,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,0.335272382799919,29.6911453955546,"BRAZIL","Circulatory",1.12042558655722,0.477376551624007,42.6067163541725
"1012",5,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,0.294207524200196,26.0545121687138,"BRAZIL","Abnormal",1.12042558655722,0.282934058377461,25.2523738989972
"1013",6,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,0.00766193380665576,0.678527675810064,"BRAZIL","Mental",1.12042558655722,-0.00219042224824607,-0.19549912769992
"1014",7,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,-0.0126835996513429,-1.12323776340315,"BRAZIL","Nervous",1.12042558655722,-0.0255333316016035,-2.27889579709269
"1015",8,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,0.0166788016679965,1.47704598038316,"BRAZIL","Endocrine",1.12042558655722,0.066946517191827,5.97509714121547
"1016",9,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,0.0538469436138004,4.76859268452684,"BRAZIL","Digestive",1.12042558655722,0.0337413822857293,3.01147909245878
"1017",10,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,-0.0244310417175112,-2.16357102169186,"BRAZIL","Genitourinary",1.12042558655722,-0.0347673677705408,-3.10305014341666
"1018",11,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,0.137538504143314,12.1801732964186,"BRAZIL","Perinatal",1.12042558655722,0.136980944114399,12.225795783128
"1019",12,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,0.0387847166496641,3.43470777865346,"BRAZIL","Respiratory",1.12042558655722,0.0248745468917156,2.22009807613808
"1020",13,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,0.0924556152951031,8.18771022366185,"BRAZIL","External",1.12042558655722,0.00994319925378369,0.887448427908238
"1021",14,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,0.0397239624712305,3.51788577266957,"BRAZIL","Homicide",1.12042558655722,-0.00457529596048359,-0.408353398510141
"1022",15,"2005-2010","2010-2015",1,2070,"CEPAL2010",1.12919989556926,-0.00241811234724414,-0.214143869188467,"BRAZIL","Rest",1.12042558655722,0.0225190023623589,2.00986148768291
"1023",2,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,0.00322748069476252,0.248128922859281,"CHILE","Infectious",1.42068827782977,0.059716035476206,4.20331725179205
"1024",3,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,0.0257535896670324,1.97993762571858,"CHILE","Neoplasms",1.42068827782977,0.0932464540626655,6.56347036276727
"1025",4,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,0.383132109730939,29.4552211744018,"CHILE","Circulatory",1.42068827782977,0.549372220289279,38.6694413449019
"1026",5,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,0.176233908908561,13.5488742224621,"CHILE","Abnormal",1.42068827782977,0.192364651633482,13.5402434605385
"1027",6,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,0.0185090483486158,1.42297682441454,"CHILE","Mental",1.42068827782977,0.0348001643428142,2.44952850571658
"1028",7,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,0.0172584881646347,1.32683367724545,"CHILE","Nervous",1.42068827782977,0.00983663876110648,0.692385438425159
"1029",8,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,-0.0325073131847497,-2.49916432301844,"CHILE","Endocrine",1.42068827782977,-0.0677144599748278,-4.76631369678561
"1030",9,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,0.0370874459512378,2.85128522392589,"CHILE","Digestive",1.42068827782977,0.0729411481395223,5.13421200679903
"1031",10,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,0.037053443488519,2.84867111241078,"CHILE","Genitourinary",1.42068827782977,0.031842468839713,2.2413409990512
"1032",11,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,0.0568902473874002,4.3737258687065,"CHILE","Perinatal",1.42068827782977,0.0756060261863973,5.32178855602951
"1033",12,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,0.141987640218843,10.916018888666,"CHILE","Respiratory",1.42068827782977,0.107038237504034,7.5342521772295
"1034",13,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,0.441086563147311,33.9107632708854,"CHILE","External",1.42068827782977,0.201898200622956,14.2112948895006
"1035",14,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,-0.0183468858271606,-1.41050975936218,"CHILE","Homicide",1.42068827782977,-0.00464985718950573,-0.327296090357613
"1036",15,"1990-1995","1995-2000",1,2120,"CEPAL2010",1.30072732254308,0.0133615558471426,1.02723727068477,"CHILE","Rest",1.42068827782977,0.0643903491359293,4.53233479439216
"1037",2,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,0.0906691863434536,4.44957354921096,"CHILE","Infectious",1.99574557806585,0.110608747712205,5.5422268713931
"1038",3,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,0.18339639051443,9.00014394264706,"CHILE","Neoplasms",1.99574557806585,0.335434381679671,16.8074721230124
"1039",4,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,0.387183015584581,19.0009348746436,"CHILE","Circulatory",1.99574557806585,0.474644269005674,23.7828044928286
"1040",5,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,0.156113356561223,7.66123409779016,"CHILE","Abnormal",1.99574557806585,0.20174566287107,10.108786665412
"1041",6,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,-0.0826785965118887,-4.05743683120354,"CHILE","Mental",1.99574557806585,-0.0734558960738196,-3.68062426799955
"1042",7,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,-0.0328700629866947,-1.61309226127245,"CHILE","Nervous",1.99574557806585,-0.0603063422514857,-3.02174500168156
"1043",8,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,-0.00465294983167945,-0.228342652358447,"CHILE","Endocrine",1.99574557806585,-0.00248767086103511,-0.124648697127316
"1044",9,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,0.122409403345835,6.00721882778479,"CHILE","Digestive",1.99574557806585,0.0969709438842018,4.85888306355061
"1045",10,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,0.00647321273196362,0.317671717505608,"CHILE","Genitourinary",1.99574557806585,0.015298858617707,0.766573594642944
"1046",11,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,0.121617399178473,5.96835136976427,"CHILE","Perinatal",1.99574557806585,0.137059599467597,6.86758878355762
"1047",12,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,0.556677550758093,27.3188478377869,"CHILE","Respiratory",1.99574557806585,0.479931846972382,24.0477469797278
"1048",13,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,0.578374486629352,28.3836209525028,"CHILE","External",1.99574557806585,0.178592471642381,8.9486592682551
"1049",14,"1995-2000","2000-2005",1,2120,"CEPAL2010",2.03770508208662,-0.10393295773579,-5.10049067696106,"CHILE","Homicide",1.99574557806585,-0.00811631518162748,-0.406680855056349
